Age,Sex,Weight,Height,Training Experience (Years),Discipline,Session Duration (min),Session RPE,Training Load,Acute Load (7-day avg),Chronic Load (28-day avg),ACWR,Heart Rate (avg),Resting HR,HRV (RMSSD),Oxygen Saturation (SpO2),Body Temperature,Respiratory Rate,Total Sleep Duration,Sleep Efficiency (%),Sleep Onset Latency,Number of Awakenings,Muscle Soreness Score,Mood Score,Fatigue Rating,Sleep Quality Rating,Motivation to Train,Recent Injury,Injury Type,Days Since Last Injury,Pain Score,Fatigue Score,Recovery Score,Readiness Score,Recovery Time,Fatigue Class,Recovery Class
0.4117647058823528,0.5,0.35855061819072104,0.40381558028616826,0.0,1.0,0.0,0.40000000000000013,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.3809523582458496,0.6779661016949152,0.9545454545454546,0.22815847206091106,0.6363636363636402,0.7643979057591608,0.3666666666666668,0.09666666666666668,0.3692307692307688,0.6133333333333333,0.6666666666666666,0.6666666666666667,0.5333333333333333,0.75,1.0,0.7142857142857142,0.0,1.0,0.0,0.0,0.38813974869751766,0.8089500860585197,0.651255834629918,0.21072796934865903,1.0,0.0
0.6470588235294117,0.0,0.5380095482923246,0.4632352941176472,0.0,0.3333333333333333,0.4444444444444444,0.0,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.41025638580322266,0.06779661016949179,0.1363636363636367,0.75648470770422,0.3863636363636367,0.5287958115183251,0.2666666666666667,0.6499999999999999,0.6846153846153848,0.5733333333333333,0.3333333333333333,0.3333333333333333,0.4,0.0,0.5,0.28571428571428564,0.0,1.0,0.0,0.0,0.4544897333741955,1.0,0.7361635919093132,0.0,1.0,0.0
0.6470588235294117,0.5,0.43787489288774645,0.4982114467408585,0.3333333333333333,0.3333333333333333,0.5111111111111111,0.40000000000000013,0.3718518518518518,0.3718518518518518,0.3718518518518518,0.7030811905860901,0.3389830508474576,0.31818181818181834,0.5185185185185185,0.5454545454545467,0.7068062827225141,0.38888888888888895,0.5099999999999998,0.5307692307692307,0.09333333333333338,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.0,0.5714285714285714,0.0,1.0,0.0,0.0,0.45157830217591177,1.0,0.7379417648366304,0.0,1.0,0.0
0.8235294117647058,0.0,0.4119231240053863,0.30782988871224193,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666269302368,0.10169491525423746,0.5909090909090913,0.8154600593624983,0.36363636363636687,0.5549738219895275,0.41666666666666663,0.8500000000000001,0.5384615384615383,0.36000000000000004,1.0,0.6666666666666667,0.6,1.0,0.25,0.28571428571428564,0.0,1.0,0.0,0.0,0.5032178976402084,1.0,0.707935096688153,0.0,1.0,0.0
0.8235294117647058,0.5,0.45501285347043713,0.4785373608903023,1.0,0.6666666666666666,0.48888888888888893,0.0,0.16296296296296298,0.16296296296296298,0.16296296296296298,0.43781089782714844,0.4067796610169494,0.31818181818181834,0.6851206607304169,0.4772727272727302,0.5602094240837694,0.7333333333333333,0.45333333333333314,0.7307692307692308,0.3133333333333333,0.0,0.16666666666666669,0.6333333333333332,0.5,0.25,0.9999999999999998,0.0,1.0,0.0,0.0,0.367759730309531,1.0,0.7866192487219381,0.0,1.0,0.0
0.5294117647058822,0.0,0.47386461011139674,0.3241255961844196,0.7777777777777777,0.0,0.9111111111111112,0.20000000000000018,0.43111111111111106,0.43111111111111106,0.43111111111111106,0.751937985420227,0.745762711864407,0.5909090909090913,0.0,0.5454545454545467,0.48167539267015513,0.5388888888888889,0.42666666666666675,0.8153846153846143,0.34,0.0,0.6666666666666667,0.2666666666666666,0.0,0.0,0.5714285714285714,0.0,1.0,0.0,0.0,0.7120747778118296,0.47882960413080866,0.25027783951989346,0.578544061302682,1.0,0.0
0.3529411764705881,0.5,0.4102093279471171,0.27762321144674074,0.4444444444444445,0.0,0.3555555555555556,0.20000000000000018,0.20888888888888885,0.20888888888888885,0.20888888888888885,0.5136611461639404,0.0,0.1818181818181821,0.6400825913021034,0.3863636363636367,0.45549738219895275,0.6666666666666666,0.9333333333333336,0.16153846153846096,0.3333333333333333,0.0,0.3333333333333333,0.4999999999999999,1.0,0.25,0.5714285714285714,0.0,1.0,0.0,0.0,0.38078455409132694,1.0,0.7790620137808404,0.0,1.0,0.0
0.05882352941176472,0.0,0.64916146407149,0.56379173290938,0.7777777777777777,1.0,0.08888888888888902,0.6000000000000001,0.24740740740740735,0.24740740740740735,0.24740740740740735,0.5680271983146667,0.13559322033898313,0.7272727272727275,0.6676990579429604,0.34090909090908994,0.4397905759162306,0.3944444444444445,0.9333333333333336,0.10769230769230731,0.8266666666666667,0.0,0.16666666666666669,0.3666666666666666,0.75,0.25,0.5714285714285714,0.0,1.0,0.0,0.0,0.36346920012258666,1.0,0.7890642364969993,0.0,1.0,0.0
0.3529411764705881,0.0,0.5795078957032684,0.5304054054054053,0.6666666666666665,1.0,0.1333333333333333,1.0,0.4222222222222222,0.4222222222222222,0.4222222222222222,0.7450979948043823,0.016949152542372836,0.6818181818181821,0.6113046844754163,0.34090909090908994,0.4397905759162306,0.6611111111111111,0.036666666666666625,0.2999999999999998,0.35333333333333344,1.0,0.6666666666666667,0.6333333333333332,0.0,0.25,0.7142857142857142,0.0,1.0,0.0,0.0,0.37021146184492804,1.0,0.7850633474105357,0.0,1.0,0.0
0.2941176470588236,0.5,0.40433345574733764,0.3859300476947536,0.6666666666666665,0.6666666666666666,0.3111111111111111,0.0,0.10370370370370369,0.10370370370370369,0.10370370370370369,0.31638413667678833,0.03389830508474567,0.5454545454545454,0.5356820234869015,0.6363636363636402,0.42408376963350847,0.01666666666666672,0.48666666666666636,0.8307692307692305,0.3333333333333333,0.0,0.6666666666666667,0.6666666666666666,0.25,1.0,0.7142857142857142,0.0,1.0,0.0,0.0,0.26524670548574936,1.0,0.8459657701711492,0.0,0.5,0.0
0.5294117647058822,0.5,0.7101236381442038,0.4900635930047694,0.3333333333333333,0.6666666666666666,0.6222222222222222,0.8,0.6399999999999999,0.6399999999999999,0.6399999999999999,0.8767123222351074,0.7288135593220342,0.4545454545454546,0.4330881404052136,0.5,0.664921465968586,0.1611111111111111,0.16000000000000014,0.5384615384615383,0.026666666666666727,1.0,0.8333333333333333,0.4,0.75,0.25,0.5714285714285714,0.0,1.0,0.0,0.0,0.6210542445602206,1.0,0.6394754389864417,0.0,1.0,0.0
0.47058823529411753,0.5,0.5749785775492717,0.13155802861685206,0.2222222222222222,0.3333333333333333,0.6000000000000001,0.0,0.2,0.2,0.2,0.4999999403953552,0.6101694915254239,0.4545454545454546,0.4772228674667699,0.34090909090908994,0.7277486910994746,0.6666666666666666,0.27333333333333343,0.14615384615384652,0.7933333333333332,0.3333333333333333,0.8333333333333333,0.6333333333333332,1.0,0.5,0.28571428571428564,1.0,0.0,0.03333333333333333,1.0,0.549800796812749,0.5869191049913938,0.5963547454989999,0.0,1.0,0.0
0.4117647058823528,0.0,0.3542661280450485,0.5492845786963434,1.0,0.6666666666666666,0.0,0.40000000000000013,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.3809523582458496,0.9661016949152543,0.1818181818181821,0.7624209575429088,0.5227272727272769,0.4083769633507863,0.3111111111111112,0.6666666666666665,0.16153846153846096,0.6599999999999999,1.0,0.0,0.6999999999999998,1.0,1.0,0.5714285714285714,0.0,1.0,0.0,0.0,0.3067729083665338,1.0,0.8219604356523671,0.0,1.0,0.0
0.588235294117647,1.0,0.6634839025584527,0.4242845786963434,0.8888888888888888,1.0,0.7777777777777779,0.6000000000000001,0.6148148148148147,0.6148148148148147,0.6148148148148147,0.8645833134651184,0.7288135593220342,0.1818181818181821,0.7585494902568073,0.6590909090909101,0.3874345549738223,0.46666666666666645,0.1299999999999999,0.8999999999999995,0.34,1.0,0.6666666666666667,0.4666666666666667,1.0,0.0,0.5714285714285714,0.0,1.0,0.0,0.0,0.5680355501072631,1.0,0.6703711935985777,0.0,1.0,0.0
0.7647058823529411,0.5,0.541559554413025,0.3443958664546902,0.1111111111111111,0.3333333333333333,0.37777777777777777,0.8,0.49333333333333335,0.49333333333333335,0.49333333333333335,0.795698881149292,0.05084745762711851,0.8181818181818183,0.45567169957413867,0.5227272727272769,0.4973821989528808,0.0,0.009999999999999787,0.3692307692307688,0.4533333333333334,0.3333333333333333,0.3333333333333333,0.43333333333333324,0.5,0.75,0.7142857142857142,0.0,1.0,0.0,0.0,0.3110634385534784,1.0,0.8195154478773061,0.0,1.0,0.0
0.8235294117647058,0.5,0.6662994246541805,0.3833465818759936,1.0,0.0,0.7777777777777779,0.6000000000000001,0.6148148148148147,0.6148148148148147,0.6148148148148147,0.8645833134651184,0.3389830508474576,0.6363636363636367,0.3403019744483159,0.3181818181818201,0.3926701570680642,0.36111111111111105,0.7266666666666666,0.25384615384615294,0.7933333333333332,0.6666666666666666,0.0,0.6999999999999998,0.5,0.0,0.857142857142857,0.0,1.0,0.0,0.0,0.28516702421084894,1.0,0.8344076461435874,0.0,1.0,0.0
0.3529411764705881,0.5,0.2936711959848208,0.5846581875993637,0.2222222222222222,0.3333333333333333,0.8222222222222222,0.6000000000000001,0.6385185185185185,0.6385185185185185,0.6385185185185185,0.8760161995887756,0.42372881355932224,0.36363636363636376,0.7551942186088527,0.5,0.36649214659685825,0.16666666666666663,0.6399999999999997,0.6923076923076916,0.3466666666666666,0.0,0.16666666666666669,0.8333333333333334,0.25,1.0,0.9999999999999998,0.0,1.0,0.0,0.0,0.016242721422004253,1.0,0.9904423205156703,0.0,0.5,0.0
0.4117647058823528,0.5,0.5515975027543152,0.3141891891891895,1.0,1.0,0.11111111111111116,0.6000000000000001,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.5833333134651184,0.8813559322033897,0.7272727272727275,0.662924248290102,0.40909090909091006,0.4764397905759168,0.2944444444444445,0.9033333333333333,0.8615384615384611,0.47333333333333333,1.0,0.0,0.4666666666666667,0.25,0.25,0.42857142857142855,0.0,1.0,0.0,0.0,0.3936561446521606,1.0,0.7715047788397422,0.0,1.0,0.0
0.9999999999999998,0.0,0.5569837189374465,0.5928060413354532,0.4444444444444445,1.0,0.5111111111111111,0.0,0.17037037037037034,0.17037037037037034,0.17037037037037034,0.45098036527633667,0.7288135593220342,0.1818181818181821,0.5234223770809137,0.5681818181818166,0.5654450261780113,0.4722222222222222,0.543333333333333,0.44615384615384546,0.020000000000000018,0.3333333333333333,0.49999999999999994,0.6333333333333332,0.75,0.75,0.7142857142857142,0.0,1.0,0.0,0.0,0.4045357033404843,1.0,0.7652811735941321,0.0,1.0,0.0
0.6470588235294117,0.5,0.2967315460888726,0.46482511923688374,0.4444444444444445,0.6666666666666666,0.24444444444444446,0.8,0.4133333333333333,0.4133333333333333,0.4133333333333333,0.738095223903656,0.6101694915254239,0.5,0.29836107884888374,0.4772727272727302,0.5654450261780113,0.46666666666666645,0.9466666666666663,0.7923076923076922,0.9200000000000002,0.6666666666666666,0.16666666666666669,0.6999999999999998,0.25,0.75,0.5714285714285714,0.0,1.0,0.0,0.0,0.3648482991112473,1.0,0.7881751500333407,0.0,1.0,0.0
0.8823529411764706,0.5,0.4449749051291468,0.5947933227344993,0.4444444444444445,0.3333333333333333,0.6666666666666667,0.6000000000000001,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.8333333134651184,0.22033898305084776,0.7727272727272729,0.1575687185443283,0.5681818181818166,0.48167539267015513,0.38888888888888895,0.6099999999999999,0.4307692307692301,0.37333333333333335,1.0,0.49999999999999994,0.4999999999999999,0.75,0.75,0.5714285714285714,0.0,1.0,0.0,0.0,0.398406374501992,1.0,0.7688375194487664,0.0,1.0,0.0
0.23529411764705888,0.5,0.43395764475455995,0.30385532591414943,0.8888888888888888,0.3333333333333333,0.9333333333333333,0.20000000000000018,0.44,0.44,0.44,0.7586206793785095,0.7627118644067798,0.9090909090909092,0.6333720480061944,0.2727272727272734,0.44502617801046895,0.6444444444444445,0.3866666666666667,0.6923076923076916,0.2933333333333334,0.3333333333333333,0.3333333333333333,0.9333333333333332,0.0,1.0,0.5714285714285714,0.0,1.0,0.0,0.0,0.33037082439472876,1.0,0.808179595465659,0.0,1.0,0.0
0.11764705882352944,0.5,0.4706818460031828,0.5691573926868041,0.4444444444444445,1.0,0.6000000000000001,0.6000000000000001,0.52,0.52,0.52,0.8124999403953552,0.15254237288135597,0.045454545454545414,0.36056265324558,0.5454545454545467,0.6230366492146615,0.34444444444444444,0.6099999999999999,0.5769230769230766,0.6066666666666667,0.0,0.8333333333333333,0.33333333333333337,0.5,0.0,0.28571428571428564,1.0,0.0,0.5333333333333333,0.7000000000000001,0.7318418633159669,0.5869191049913938,0.4907757279395424,0.0,1.0,0.0
0.47058823529411753,0.5,0.3652833884196353,0.30782988871224193,0.7777777777777777,0.0,0.3111111111111111,1.0,0.5407407407407407,0.5407407407407407,0.5407407407407407,0.8248587250709534,0.42372881355932224,0.36363636363636376,0.37824235385211,0.5,0.5916230366492137,0.3833333333333332,0.75,0.8923076923076918,0.5266666666666666,0.0,0.16666666666666669,0.6666666666666666,1.0,0.5,0.857142857142857,1.0,0.6666666666666666,0.5666666666666667,0.6000000000000001,0.392889978547349,0.5869191049913938,0.6874861080240053,0.0,1.0,0.0
0.9411764705882353,0.0,0.6863753213367609,0.3012718600953894,1.0,0.6666666666666666,0.8666666666666667,0.0,0.2888888888888889,0.2888888888888889,0.2888888888888889,0.6190475821495056,0.15254237288135597,0.5,0.5725900116144019,0.3863636363636367,0.5549738219895275,0.1777777777777777,0.3466666666666667,0.3230769230769228,0.39999999999999997,0.6666666666666666,0.16666666666666669,0.43333333333333324,0.75,0.75,0.5714285714285714,0.0,1.0,0.0,0.0,0.28194912657064053,1.0,0.8364080906868194,0.0,1.0,0.0
0.9411764705882353,0.5,0.6696046027665565,0.4248807631160574,0.1111111111111111,0.3333333333333333,0.37777777777777777,0.0,0.12592592592592594,0.12592592592592594,0.12592592592592594,0.3655913472175598,0.6101694915254239,0.5454545454545454,0.3768228158472061,0.5454545454545467,0.4397905759162306,0.7166666666666665,0.3733333333333331,0.7692307692307692,0.9200000000000002,0.3333333333333333,0.0,0.5666666666666668,0.25,0.0,0.857142857142857,0.0,1.0,0.0,0.0,0.4053018694452958,1.0,0.7648366303623029,0.0,1.0,0.0
0.11764705882352944,1.0,0.620639001101726,0.8362480127186012,0.0,0.0,0.3555555555555556,0.6000000000000001,0.3896296296296296,0.3896296296296296,0.3896296296296296,0.7185792326927185,0.9830508474576272,0.4545454545454546,0.37798425603303654,0.4772727272727302,0.7382198952879584,0.2666666666666667,0.6299999999999999,0.6846153846153848,0.36000000000000004,0.6666666666666666,0.49999999999999994,0.43333333333333324,0.0,0.0,0.14285714285714285,1.0,0.0,0.5,1.0,0.6322402696904689,0.5869191049913938,0.5485663480773506,0.0,1.0,0.0
0.9411764705882353,0.5,0.40102827763496146,0.3632750397456279,0.2222222222222222,0.0,0.1333333333333333,0.40000000000000013,0.19555555555555554,0.19555555555555554,0.19555555555555554,0.4929971694946289,0.2881355932203391,0.40909090909090917,0.3430120015485869,0.5227272727272769,0.3246073298429337,0.1333333333333333,0.45666666666666655,0.8384615384615381,1.0,0.6666666666666666,0.49999999999999994,0.5666666666666668,0.25,0.5,0.7142857142857142,0.0,1.0,0.0,0.0,0.38645418326693226,1.0,0.7757279395421204,0.0,1.0,0.0
0.0,0.5,0.4943077488064635,0.4240858505564389,1.0,0.3333333333333333,0.8222222222222222,0.8,0.76,0.76,0.76,0.9268292188644409,0.4406779661016951,0.9090909090909092,0.6199509614143761,0.3863636363636367,0.4397905759162306,0.17222222222222217,0.5266666666666664,0.6076923076923082,0.7866666666666668,0.0,0.0,0.6333333333333332,1.0,0.5,0.7142857142857142,1.0,0.6666666666666666,0.36666666666666664,0.8,0.3838492185105731,0.5869191049913938,0.6928206268059569,0.0,1.0,0.0
0.23529411764705888,0.5,0.4958991308605704,0.32849761526232113,0.7777777777777777,0.3333333333333333,0.19999999999999996,0.6000000000000001,0.3066666666666667,0.3066666666666667,0.3066666666666667,0.6388888955116272,0.27118644067796627,0.8636363636363638,0.313588850174216,0.5681818181818166,0.37172774869110015,0.4888888888888888,0.983333333333333,0.4615384615384608,0.9000000000000001,0.0,0.0,0.9333333333333332,0.0,1.0,0.9999999999999998,0.0,1.0,0.0,0.0,0.07033404842169785,1.0,0.9591020226717046,0.0,0.5,0.0
0.5294117647058822,0.0,0.5266250459052517,0.4604531001589822,0.1111111111111111,0.3333333333333333,0.15555555555555567,0.20000000000000018,0.1288888888888889,0.1288888888888889,0.1288888888888889,0.37179481983184814,0.15254237288135597,0.7272727272727275,0.1804103755323267,0.25000000000000355,0.5287958115183251,0.4222222222222224,0.043333333333333,0.0461538461538451,0.27999999999999997,1.0,0.8333333333333333,0.5666666666666668,0.25,0.5,0.5714285714285714,0.0,1.0,0.0,0.0,0.5163959546429666,0.6464716006884683,0.4721049122027119,0.3946360153256705,1.0,0.0
0.3529411764705881,0.5,0.8191945158526137,0.44236883942766303,0.7777777777777777,0.3333333333333333,0.5333333333333334,0.0,0.17777777777777776,0.17777777777777776,0.17777777777777776,0.4637680649757385,0.1694915254237288,0.5454545454545454,0.2947477093818558,0.5,0.42408376963350847,0.3944444444444445,0.6466666666666665,0.8384615384615381,0.0733333333333333,0.6666666666666666,0.0,0.6,0.75,0.5,0.857142857142857,0.0,1.0,0.0,0.0,0.31887833282255595,1.0,0.8148477439430986,0.0,1.0,0.0
0.4117647058823528,0.0,0.3208471049088016,0.6385135135135136,0.4444444444444445,0.6666666666666666,0.8888888888888891,0.8,0.8,0.8,0.8,0.9411764144897461,0.7796610169491527,0.09090909090909083,0.7647438379145697,0.5227272727272769,0.5445026178010508,0.6666666666666666,0.9233333333333329,0.9076923076923071,0.4200000000000001,0.0,0.0,0.5666666666666668,0.25,0.75,0.7142857142857142,0.0,1.0,0.0,0.0,0.2114618449279804,1.0,0.8773060680151143,0.0,0.5,0.0
0.7647058823529411,0.0,0.5940751621985556,0.4835055643879178,0.5555555555555556,0.3333333333333333,0.7333333333333334,0.6000000000000001,0.5911111111111111,0.5911111111111111,0.5911111111111111,0.8525640964508057,0.38983050847457656,0.8636363636363638,0.33926958317202216,0.7954545454545467,0.6125654450261777,0.22777777777777786,0.23666666666666636,0.44615384615384546,0.3133333333333333,1.0,0.8333333333333333,0.20000000000000007,0.5,0.0,0.5714285714285714,0.0,1.0,0.0,0.0,0.7221881703953417,0.7600688468158348,0.4258724160924652,0.2681992337164751,1.0,0.0
0.7058823529411764,0.5,0.5709389154119233,0.379173290937997,0.8888888888888888,0.6666666666666666,0.9555555555555557,1.0,0.9703703703703703,0.9703703703703703,0.9703703703703703,0.9924241900444031,0.30508474576271194,0.1818181818181821,0.5554265066460189,0.5,0.7277486910994746,0.5555555555555555,0.21333333333333293,0.22307692307692317,0.06000000000000005,0.0,0.8333333333333333,0.3666666666666666,0.5,0.5,0.14285714285714285,0.0,1.0,0.0,0.0,0.5945448973337419,0.7459552495697075,0.49099799955545675,0.2835249042145594,1.0,0.0
0.9999999999999998,0.5,0.4510956053372506,0.4022257551669317,0.1111111111111111,1.0,0.6888888888888889,0.0,0.22962962962962957,0.22962962962962957,0.22962962962962957,0.543859601020813,0.7288135593220342,0.8636363636363638,0.4032778423022325,0.7954545454545467,0.5602094240837694,0.46666666666666645,0.3633333333333333,0.6461538461538465,0.0733333333333333,0.3333333333333333,0.6666666666666667,0.2666666666666666,0.0,0.25,0.5714285714285714,1.0,0.0,0.13333333333333333,1.0,0.6751455715599142,0.5869191049913938,0.52367192709491,0.0,1.0,0.0
0.7647058823529411,0.5,0.4056800097931204,0.43879173290938045,0.7777777777777777,0.0,0.4666666666666668,0.20000000000000018,0.25333333333333335,0.25333333333333335,0.25333333333333335,0.5757575035095215,0.25423728813559343,0.5454545454545454,0.4463801780874952,0.7045454545454568,0.5602094240837694,0.5333333333333333,0.07333333333333325,0.12307692307692264,0.17333333333333328,0.6666666666666666,0.0,0.6,0.5,1.0,0.9999999999999998,0.0,1.0,0.0,0.0,0.23352742874655222,1.0,0.8644143142920648,0.0,0.5,0.0
0.05882352941176472,0.0,0.4809646223527972,0.4054054054054057,0.4444444444444445,1.0,0.9555555555555557,0.40000000000000013,0.5792592592592591,0.5792592592592591,0.5792592592592591,0.8463203310966492,0.3728813559322033,0.5909090909090913,0.7416440831074977,0.5227272727272769,0.5968586387434556,0.4722222222222222,0.5599999999999996,0.038461538461538325,0.37999999999999995,0.0,0.0,0.6333333333333332,0.25,0.5,0.857142857142857,0.0,1.0,0.0,0.0,0.3648482991112473,1.0,0.7881751500333407,0.0,1.0,0.0
0.11764705882352944,0.5,0.4190231362467866,0.34717806041335475,0.3333333333333333,0.3333333333333333,0.48888888888888893,0.20000000000000018,0.2622222222222222,0.2622222222222222,0.2622222222222222,0.5870646834373474,0.9322033898305087,0.5454545454545454,0.48225577493870175,0.5227272727272769,0.1675392670157052,0.2777777777777778,0.6466666666666665,0.29230769230769216,0.9333333333333333,1.0,1.0,0.33333333333333337,1.0,0.5,0.42857142857142855,0.0,1.0,0.0,0.0,0.6314741035856574,1.0,0.6334741053567459,0.0,1.0,0.0
0.5294117647058822,0.5,0.5020198310686743,0.6720985691573929,0.7777777777777777,1.0,0.3333333333333335,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.3333333134651184,0.9830508474576272,0.0,0.8060394889663183,0.36363636363636687,0.5392670157068054,0.0,0.8200000000000003,0.6769230769230763,0.6599999999999999,1.0,0.0,0.4666666666666667,0.5,0.5,0.5714285714285714,0.0,1.0,0.0,0.0,0.25283481458780266,1.0,0.8533007334963325,0.0,0.5,0.0
